,RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
221,395162,221,"Torrington, CT",Msa,CT,258873.0,258518.0,258747.0,260272.0,262173.0,264075.0,266702.0,270405.0,275385.0,280781.0,286372.0,291114.0,296679.0,303185.0,310786.0,317590.0,322661.0,327798.0,333300.0,338340.0,342072.0,343602.0,346240.0,348445.0,349962.0,352426.0,355198.0,360406
222,395118,222,"St. Cloud, MN",Msa,MN,216726.0,215753.0,216580.0,217593.0,220221.0,222081.0,224133.0,226563.0,228093.0,229794.0,231488.0,233504.0,236629.0,239475.0,242483.0,244816.0,248285.0,252703.0,257370.0,260988.0,263948.0,266857.0,269594.0,272480.0,274489.0,276659.0,280612.0,284497
223,394681,223,"Hilton Head Island, SC",Msa,SC,327418.0,329219.0,330901.0,331831.0,332041.0,332050.0,333006.0,334032.0,336630.0,339181.0,342464.0,344996.0,348378.0,351145.0,355378.0,359107.0,365788.0,372479.0,381485.0,391271.0,401910.0,413706.0,424434.0,436160.0,447404.0,457904.0,469127.0,480401
224,753869,224,"Bloomington, IL",Msa,IL,156064.0,156411.0,156750.0,156971.0,157039.0,157205.0,157623.0,158412.0,159438.0,160478.0,161419.0,162303.0,163498.0,165532.0,167361.0,168807.0,169747.0,171670.0,174237.0,176902.0,179073.0,181202.0,183115.0,185370.0,187512.0,190604.0,194621.0,199219
225,394680,225,"Hilo, HI",Msa,HI,388777.0,389927.0,391671.0,395280.0,398869.0,401742.0,402786.0,402935.0,403053.0,404293.0,407041.0,411145.0,415414.0,419900.0,426063.0,433637.0,442819.0,452997.0,464219.0,477619.0,490942.0,504082.0,515573.0,526331.0,534977.0,545550.0,558229.0,575041
226,394960,226,"Panama City, FL",Msa,FL,222482.0,225970.0,229374.0,230127.0,229999.0,229492.0,229515.0,230060.0,230952.0,232521.0,234111.0,235718.0,237832.0,240794.0,244232.0,247774.0,251945.0,256415.0,261444.0,267187.0,273994.0,280042.0,285221.0,289774.0,295658.0,302358.0,309799.0,316426
227,394748,227,"Kingston, NY",Msa,NY,244778.0,245210.0,245263.0,245321.0,245488.0,246517.0,248907.0,253791.0,262910.0,272303.0,281080.0,287130.0,294431.0,302340.0,309993.0,315851.0,322651.0,328685.0,335781.0,340542.0,345722.0,349984.0,354724.0,357828.0,360452.0,362211.0,365015.0,366567
228,394519,228,"Daphne, AL",Msa,AL,221573.0,222825.0,224117.0,225593.0,227155.0,228302.0,228783.0,230022.0,232018.0,234738.0,237167.0,239302.0,241484.0,244269.0,246559.0,250061.0,253711.0,260033.0,265876.0,271993.0,278265.0,284507.0,290856.0,296445.0,302702.0,308909.0,314040.0,318512
229,394623,229,"Gainesville, GA",Msa,GA,242581.0,244253.0,245646.0,246718.0,247617.0,248702.0,249793.0,251617.0,254127.0,257044.0,259758.0,263008.0,266302.0,269717.0,273758.0,277397.0,282885.0,288453.0,296702.0,305437.0,313476.0,321739.0,330771.0,340172.0,349363.0,358216.0,365250.0,371852
230,395202,230,"Warner Robins, GA",Msa,GA,148065.0,148549.0,148945.0,149716.0,150392.0,151172.0,151918.0,152841.0,153759.0,154771.0,155796.0,156775.0,157871.0,159153.0,160680.0,162291.0,163823.0,165545.0,167329.0,169528.0,171716.0,174072.0,176332.0,179191.0,182014.0,184932.0,188159.0,191602
231,394392,231,"Blacksburg, VA",Msa,VA,197285.0,197547.0,197883.0,198306.0,199010.0,199849.0,200829.0,201593.0,202456.0,203719.0,205888.0,208000.0,211301.0,214178.0,216978.0,218742.0,220447.0,222551.0,224386.0,226459.0,228189.0,229822.0,231184.0,234801.0,238220.0,241593.0,242743.0,243871
232,394716,232,"Jacksonville, NC",Msa,NC,174983.0,175194.0,175714.0,175456.0,175437.0,174988.0,175657.0,176498.0,177932.0,179134.0,180697.0,182037.0,183594.0,185208.0,187032.0,188751.0,190482.0,192961.0,196273.0,200217.0,203595.0,206673.0,209854.0,213359.0,216788.0,219933.0,223265.0,227001
233,395018,233,"Redding, CA",Msa,CA,283021.0,282832.0,281886.0,283843.0,285542.0,286096.0,287092.0,289643.0,294516.0,299945.0,304415.0,309107.0,311875.0,315135.0,319702.0,326806.0,334484.0,341822.0,350518.0,358176.0,364717.0,365514.0,366299.0,367968.0,370619.0,374515.0,377115.0,382229
234,394872,234,"Monroe, LA",Msa,LA,137900.0,138338.0,138625.0,138762.0,138549.0,138479.0,138869.0,139772.0,140792.0,141598.0,142715.0,143551.0,144650.0,145564.0,146539.0,146994.0,147490.0,148572.0,150794.0,153360.0,155508.0,156719.0,157438.0,159224.0,160800.0,163020.0,163852.0,165695
235,394729,235,"Joplin, MO",Msa,MO,,,135580.0,136789.0,136621.0,137109.0,137999.0,138433.0,139051.0,139573.0,140983.0,142624.0,144530.0,146173.0,147491.0,148508.0,149403.0,150146.0,151391.0,152798.0,154501.0,156265.0,158710.0,161738.0,164942.0,168143.0,171805.0,174993
236,394559,236,"El Centro, CA",Msa,CA,223105.0,224439.0,225370.0,224884.0,224233.0,224853.0,228058.0,233399.0,239370.0,244403.0,248313.0,249798.0,251133.0,253827.0,260764.0,271320.0,280554.0,286996.0,291453.0,294596.0,299067.0,302108.0,305610.0,308710.0,311098.0,316660.0,319830.0,324326
237,395151,237,"Terre Haute, IN",Msa,IN,97704.0,97830.0,97973.0,98109.0,98337.0,98543.0,98759.0,99024.0,99351.0,99825.0,100832.0,101787.0,103549.0,104966.0,107025.0,107947.0,108980.0,109292.0,109918.0,111113.0,112309.0,113819.0,114658.0,116127.0,117350.0,118605.0,119640.0,120749
238,394896,238,"Muskegon, MI",Msa,MI,145506.0,147277.0,148954.0,150219.0,151364.0,152255.0,153543.0,154573.0,155860.0,157476.0,159149.0,160763.0,162358.0,164712.0,167814.0,171150.0,174814.0,178713.0,182734.0,185856.0,188911.0,191309.0,194142.0,196551.0,199781.0,203054.0,205712.0,208193
239,394553,239,"East Stroudsburg, PA",Msa,PA,176432.0,177277.0,178192.0,179096.0,179583.0,179969.0,181614.0,184307.0,,192165.0,196310.0,200754.0,204902.0,209678.0,215853.0,222774.0,228988.0,235214.0,243490.0,251965.0,258680.0,262439.0,266152.0,270126.0,274176.0,278128.0,282057.0,285541
240,395102,240,"Sioux City, IA",Msa,IA,146156.0,146603.0,146852.0,147015.0,146982.0,147192.0,147482.0,147631.0,148266.0,147947.0,148375.0,148263.0,150357.0,152418.0,154684.0,157008.0,158945.0,161968.0,163031.0,164730.0,165898.0,168127.0,169774.0,171681.0,173182.0,174857.0,175572.0,176598
241,394651,241,"Greenville, NC",Msa,NC,157912.0,158511.0,159191.0,159954.0,160775.0,161634.0,162803.0,164059.0,165437.0,166946.0,168588.0,170245.0,172007.0,173711.0,175573.0,177127.0,178662.0,181237.0,,,194666.0,199029.0,204004.0,208045.0,211251.0,214164.0,217339.0,221388
242,395210,242,"Waterloo, IA",Msa,IA,149906.0,149961.0,150106.0,150221.0,150520.0,150782.0,151060.0,151283.0,151647.0,152181.0,153132.0,154076.0,154984.0,155882.0,156722.0,157582.0,158538.0,159808.0,161204.0,162566.0,164107.0,165613.0,167066.0,168868.0,170713.0,172817.0,174262.0,175157
243,394944,243,"Oshkosh, WI",Msa,WI,158858.0,159306.0,159904.0,159643.0,159540.0,159520.0,160741.0,162814.0,164704.0,166585.0,168484.0,170283.0,172326.0,174506.0,177070.0,180109.0,183423.0,186753.0,189200.0,190826.0,192102.0,193485.0,195197.0,196949.0,199656.0,202997.0,206537.0,208934
244,395246,244,"Yuba City, CA",Msa,CA,311923.0,311970.0,314129.0,316470.0,319680.0,320795.0,320905.0,321667.0,324572.0,330284.0,336370.0,341928.0,344000.0,347504.0,350603.0,354341.0,359973.0,368855.0,381809.0,394266.0,404339.0,410737.0,415061.0,420087.0,424928.0,430660.0,434366.0,438521
245,394299,245,"Abilene, TX",Msa,TX,136276.0,136900.0,137665.0,138431.0,139150.0,139965.0,140964.0,142143.0,143505.0,144929.0,146283.0,147298.0,148243.0,149158.0,150324.0,151749.0,153815.0,156067.0,158861.0,161023.0,163401.0,165550.0,168163.0,170295.0,172059.0,173928.0,176098.0,178635
246,394485,246,"Columbia, MO",Msa,MO,204289.0,204958.0,205983.0,207084.0,207923.0,208414.0,209080.0,210172.0,211603.0,212953.0,214177.0,216370.0,218565.0,221644.0,223399.0,226607.0,229998.0,234773.0,238501.0,241537.0,244311.0,247143.0,249567.0,251173.0,253877.0,258053.0,264564.0,269870
247,394539,247,"Dover, DE",Msa,DE,234151.0,235810.0,237081.0,238165.0,239010.0,240171.0,241280.0,242761.0,244768.0,247299.0,249927.0,252303.0,254647.0,257247.0,260293.0,263343.0,267270.0,271677.0,277037.0,282590.0,287506.0,291758.0,294911.0,298301.0,302010.0,306151.0,310124.0,314128
248,394555,248,"Eau Claire, WI",Msa,WI,189483.0,191132.0,192939.0,194483.0,195740.0,197122.0,198766.0,200537.0,202372.0,203855.0,205624.0,207273.0,209313.0,211768.0,213827.0,216002.0,218739.0,222610.0,226425.0,229371.0,232003.0,234521.0,236049.0,238153.0,239282.0,242389.0,245049.0,250326
249,394720,249,"Janesville, WI",Msa,WI,154970.0,156001.0,157273.0,158585.0,159228.0,159770.0,160818.0,162510.0,164479.0,167078.0,168840.0,170951.0,172456.0,174613.0,176838.0,179137.0,181365.0,184049.0,186176.0,188678.0,190756.0,193580.0,195455.0,197310.0,198752.0,199108.0,199111.0,200584
250,394710,250,"Jackson, MI",Msa,MI,149165.0,150635.0,152360.0,153686.0,154572.0,155695.0,156585.0,156733.0,156718.0,157492.0,159439.0,162013.0,164665.0,167352.0,169990.0,171947.0,173450.0,175119.0,177472.0,180003.0,182356.0,184607.0,186970.0,189739.0,192030.0,194449.0,195541.0,198495
251,395009,251,"Punta Gorda, FL",Msa,FL,232675.0,231580.0,232016.0,233213.0,235744.0,238172.0,240709.0,242661.0,244387.0,247128.0,250201.0,254156.0,257128.0,262120.0,265930.0,272340.0,278009.0,287494.0,297348.0,309126.0,319185.0,328473.0,337578.0,346207.0,355671.0,365787.0,381193.0,397300
252,394393,252,"Bloomington, IN",Msa,IN,212865.0,213576.0,213950.0,214897.0,216137.0,217402.0,218698.0,220211.0,222435.0,224923.0,227725.0,230269.0,232820.0,235128.0,237578.0,240176.0,243387.0,246457.0,249393.0,251846.0,254627.0,257430.0,260771.0,264654.0,268796.0,273604.0,277551.0,280879
253,395007,253,"Pueblo, CO",Msa,CO,200792.0,202840.0,204651.0,206419.0,207948.0,210136.0,212322.0,214723.0,217052.0,219724.0,222584.0,225475.0,228210.0,231558.0,235761.0,240231.0,244677.0,250714.0,257118.0,264555.0,270504.0,277325.0,282473.0,287780.0,292262.0,297014.0,301849.0,306597
254,394386,254,"Billings, MT",Msa,MT,268176.0,269871.0,271743.0,273822.0,276725.0,274391.0,272949.0,271948.0,277020.0,283309.0,285532.0,289393.0,291013.0,296531.0,298160.0,300118.0,302151.0,305591.0,310909.0,317180.0,323336.0,328181.0,332243.0,336350.0,340360.0,344443.0,349456.0,356134
255,394406,255,"Bowling Green, KY",Msa,KY,171774.0,171847.0,172017.0,172266.0,172452.0,172455.0,172897.0,,168031.0,165069.0,,166457.0,167870.0,169276.0,171658.0,174009.0,176173.0,178015.0,180195.0,182617.0,186079.0,189257.0,192901.0,198485.0,203616.0,207571.0,207884.0,208505
256,394380,256,"Bend, OR",Msa,OR,438370.0,443280.0,447146.0,451818.0,451688.0,451263.0,448921.0,451853.0,456790.0,466047.0,476254.0,489892.0,501015.0,512247.0,523458.0,539523.0,558992.0,581110.0,606057.0,626658.0,644379.0,655906.0,664162.0,667490.0,671886.0,677531.0,687862.0,700693
257,394306,257,"Albany, GA",Msa,GA,,111514.0,111691.0,111951.0,112102.0,112278.0,112381.0,112220.0,112056.0,112029.0,112764.0,113593.0,115461.0,117169.0,119078.0,120313.0,121474.0,122763.0,123919.0,125101.0,126181.0,127018.0,127592.0,130217.0,132854.0,136511.0,137948.0,139504
258,395193,258,"Vineland, NJ",Msa,NJ,138781.0,139575.0,139222.0,140312.0,141912.0,144181.0,146407.0,148917.0,151112.0,153715.0,156385.0,159980.0,162910.0,166016.0,169059.0,172955.0,176295.0,180773.0,185766.0,191094.0,195156.0,198099.0,201140.0,203412.0,204896.0,205283.0,206484.0,208938
259,394917,259,"Niles, MI",Msa,MI,183999.0,183904.0,183854.0,184641.0,185660.0,186340.0,187671.0,188140.0,188904.0,189725.0,191507.0,193760.0,195979.0,198414.0,200897.0,203273.0,207888.0,213246.0,216594.0,218845.0,222135.0,226245.0,229457.0,231323.0,234844.0,239368.0,244146.0,249188
260,394731,260,"Kahului, HI",Msa,HI,762543.0,765041.0,768418.0,769385.0,772409.0,774262.0,775154.0,774495.0,774278.0,776025.0,778390.0,783688.0,791677.0,801886.0,812490.0,821076.0,829796.0,840843.0,856401.0,877832.0,901067.0,924626.0,947488.0,969541.0,1001098.0,1032591.0,1070700.0,1099515
261,394946,261,"Ottawa, IL",Msa,IL,114006.0,114270.0,115888.0,116313.0,116817.0,115698.0,116178.0,116845.0,117615.0,118648.0,120292.0,121751.0,123301.0,123969.0,125005.0,126287.0,127802.0,129473.0,131068.0,132888.0,134564.0,136575.0,138199.0,139821.0,141169.0,142841.0,144183.0,145397
262,395125,262,"State College, PA",Msa,PA,255046.0,255717.0,256810.0,257375.0,257900.0,258457.0,259031.0,259906.0,260785.0,262394.0,264139.0,266333.0,268440.0,270617.0,272332.0,272959.0,273521.0,274590.0,276906.0,279943.0,282349.0,285010.0,287287.0,290206.0,293404.0,296412.0,299901.0,303818
263,394359,263,"Bangor, ME",Msa,ME,161345.0,161728.0,162578.0,162635.0,163554.0,164287.0,165452.0,166824.0,169238.0,172658.0,175780.0,178601.0,182126.0,185742.0,190817.0,195365.0,200556.0,204724.0,209245.0,213823.0,217529.0,220084.0,222027.0,224415.0,226357.0,230434.0,231993.0,236690
264,394314,264,"Alexandria, LA",Msa,LA,148628.0,148866.0,148551.0,148003.0,148067.0,148565.0,149742.0,150376.0,150994.0,149629.0,148743.0,148105.0,148853.0,149120.0,149587.0,149627.0,150153.0,150702.0,152345.0,154662.0,157107.0,158625.0,159740.0,161050.0,160771.0,160452.0,160394.0,162645
265,394523,265,"Decatur, AL",Msa,AL,136828.0,136920.0,137079.0,137352.0,138064.0,139016.0,140400.0,142048.0,144180.0,146371.0,148476.0,149871.0,151685.0,153431.0,155832.0,158052.0,160458.0,162372.0,164129.0,165558.0,167078.0,169033.0,171982.0,175382.0,178447.0,181015.0,183448.0,185986
266,394662,266,"Hanford, CA",Msa,CA,237695.0,240117.0,242025.0,244674.0,245762.0,246435.0,247843.0,251570.0,255473.0,258820.0,261085.0,263916.0,267878.0,271531.0,274279.0,276066.0,278521.0,282961.0,288399.0,293489.0,298617.0,302216.0,306281.0,310382.0,314922.0,319868.0,324991.0,331149
267,394707,267,"Iowa City, IA",Msa,IA,252516.0,252877.0,252109.0,251374.0,250714.0,250900.0,251441.0,251828.0,252706.0,253485.0,254098.0,254642.0,255466.0,256462.0,257383.0,258317.0,259877.0,262233.0,265077.0,267492.0,269494.0,272446.0,276634.0,281071.0,284540.0,286351.0,287995.0,291841
268,395036,268,"Rocky Mount, NC",Msa,NC,116834.0,117377.0,118083.0,118831.0,119045.0,119151.0,119130.0,119358.0,119635.0,121154.0,123353.0,125574.0,127915.0,130385.0,132980.0,134461.0,138431.0,141536.0,144779.0,145737.0,148170.0,150607.0,152535.0,154879.0,157708.0,160780.0,163676.0,166347
269,394873,269,"Monroe, MI",Msa,MI,179322.0,179493.0,180365.0,181237.0,182815.0,184872.0,186514.0,187946.0,188817.0,190962.0,192875.0,194647.0,196233.0,200162.0,203902.0,206428.0,207650.0,209576.0,212044.0,214126.0,216475.0,218146.0,219395.0,220301.0,221397.0,222538.0,223770.0,226089
270,395223,270,"Wichita Falls, TX",Msa,TX,,106191.0,106642.0,107072.0,105553.0,104569.0,104015.0,105699.0,107408.0,109421.0,111139.0,112462.0,114478.0,116408.0,118495.0,119704.0,121440.0,123849.0,126607.0,129243.0,131286.0,133333.0,135552.0,138439.0,141196.0,143703.0,145750.0,147025
271,394428,271,"Burlington, NC",Msa,NC,170254.0,170026.0,169936.0,170854.0,171159.0,171415.0,171583.0,173039.0,174764.0,176637.0,178562.0,180914.0,184086.0,186823.0,189864.0,191932.0,196087.0,199008.0,204800.0,210034.0,216410.0,220163.0,225015.0,231082.0,237140.0,243466.0,249080.0,255293
272,394814,272,"Madera, CA",Msa,CA,291191.0,293305.0,294071.0,294648.0,295087.0,296969.0,299455.0,302720.0,306260.0,309877.0,312584.0,313683.0,314719.0,317178.0,322249.0,328138.0,333926.0,340651.0,349467.0,359080.0,367555.0,373745.0,380677.0,387812.0,395170.0,401519.0,406447.0,411312
273,394723,273,"Jefferson City, MO",Msa,MO,161127.0,161216.0,161811.0,162336.0,163001.0,163584.0,164316.0,165927.0,167733.0,169358.0,170578.0,171699.0,174105.0,176672.0,179055.0,180727.0,182289.0,184333.0,187205.0,190413.0,193274.0,194987.0,196466.0,198693.0,201698.0,205228.0,207697.0,209834
274,394453,274,"Chambersburg, PA",Msa,PA,185061.0,185267.0,185278.0,185896.0,186871.0,187894.0,190142.0,192415.0,195323.0,198107.0,200668.0,202618.0,203013.0,204326.0,206274.0,210138.0,213372.0,216669.0,219152.0,222344.0,224186.0,226418.0,227485.0,229602.0,231679.0,234077.0,236823.0,239495
275,395152,275,"Texarkana, TX",Msa,TX,115971.0,116069.0,116087.0,116182.0,116312.0,116486.0,116605.0,116565.0,116646.0,116774.0,117595.0,118236.0,120036.0,121650.0,123723.0,124726.0,125938.0,127233.0,128576.0,129751.0,130684.0,131411.0,132013.0,134538.0,137185.0,140528.0,141838.0,143381
276,394563,276,"Elizabethtown, KY",Msa,KY,157463.0,158039.0,158353.0,158940.0,159974.0,161089.0,162146.0,163136.0,164723.0,167235.0,169366.0,171095.0,172712.0,174508.0,176566.0,178479.0,181719.0,184637.0,187525.0,189660.0,192424.0,195382.0,197739.0,200138.0,202010.0,204479.0,206662.0,209160
277,395000,277,"Pottsville, PA",Msa,PA,85600.0,85737.0,85612.0,85511.0,85815.0,86682.0,87460.0,88469.0,89627.0,91061.0,92735.0,94415.0,95994.0,97255.0,99222.0,101556.0,104005.0,105770.0,108993.0,111690.0,114230.0,116014.0,117463.0,119234.0,120269.0,122280.0,124018.0,125389
278,395221,278,"Wheeling, OH",Msa,OH,102033.0,102352.0,102689.0,102949.0,103518.0,104022.0,104555.0,104703.0,104912.0,105183.0,106265.0,107374.0,109081.0,110368.0,111716.0,112605.0,113493.0,114423.0,115273.0,116154.0,116977.0,117671.0,118260.0,120412.0,122653.0,124904.0,125521.0,126092
279,394598,279,"Florence, AL",Msa,AL,120345.0,120933.0,121338.0,121945.0,122546.0,122540.0,122647.0,122346.0,123096.0,123620.0,125280.0,126873.0,129789.0,131818.0,134878.0,136181.0,137896.0,139105.0,141096.0,142913.0,144726.0,146460.0,148459.0,151330.0,154470.0,158315.0,160364.0,162878
280,394639,280,"Grand Junction, CO",Msa,CO,278058.0,282113.0,284968.0,285568.0,284662.0,285218.0,287083.0,289009.0,290900.0,293528.0,296349.0,300167.0,304212.0,308661.0,312906.0,317861.0,324612.0,332824.0,341544.0,349719.0,356685.0,362805.0,368770.0,371812.0,375400.0,377137.0,383438.0,389524
281,394493,281,"Concord, NH",Msa,NH,279143.0,281037.0,284464.0,286071.0,286774.0,286102.0,287096.0,290701.0,295015.0,299998.0,305073.0,310252.0,315162.0,320026.0,324725.0,328357.0,333226.0,338797.0,346174.0,352607.0,359430.0,365576.0,371697.0,377327.0,384112.0,391066.0,397602.0,403318
282,394537,282,"Dothan, AL",Msa,AL,123008.0,123796.0,124255.0,124755.0,125350.0,126231.0,127006.0,127806.0,128833.0,129746.0,130582.0,130942.0,132190.0,133297.0,134812.0,135574.0,136308.0,137254.0,138666.0,140592.0,142332.0,143868.0,145306.0,147521.0,149415.0,151656.0,153536.0,156307
